ABE,DTW,93,344,1383
ABE,ATL,122,544,1780
ABI,DFW,52,246,4455
ABQ,HOU,120,495,1867
ABQ,DAL,99,480,3114
ABQ,ORD,173,778,1059
ABQ,DFW,106,457,3503
ABQ,PHX,71,328,4880
ABQ,ATL,186,667,1599
ABQ,SFO,150,591,662
ABQ,SAN,101,365,1225
ABQ,IAH,130,616,1614
ABQ,MDW,167,630,1286
ABQ,PDX,159,718,457
ABQ,SLC,94,247,1893
ABQ,OAK,134,650,1583
ABQ,MCI,114,445,628
ABR,MSP,70,240,1320
ACT,DFW,44,160,3079
ACV,SFO,72,347,2535
ACY,RSW,149,394,953
ACY,MYR,82,237,650
ACY,FLL,150,706,1620
ACY,MCO,136,557,1574
ACY,PBI,144,382,306
ACY,TPA,142,379,661
ACY,BOS,75,306,361
ACY,ATL,118,439,354
AEX,DFW,72,194,1882
AEX,ATL,99,378,2424
ALB,MCO,164,495,1352
ALB,ORD,127,362,1702
ALB,FLL,181,843,683
ALB,CLT,125,371,1395
ALB,BWI,70,216,3319
ALB,TPA,169,446,760
ALB,ATL,143,511,1860
ALB,LAS,295,955,546
ALB,IAD,97,444,3
ALB,RSW,190,621,10
ALO,ORD,70,193,1166
AMA,DEN,80,363,1105
AMA,DAL,67,183,2381
AMA,IAH,102,411,1759
ANC,SEA,205,806,12705
ANC,PDX,215,581,1820
ANC,PHX,334,1651,775
ANC,MSP,326,1168,1146
ANC,OTZ,92,324,961
ANC,SCC,102,385,835
ANC,OGG,358,1370,132
ANC,OME,90,333,948
ANC,BET,72,316,1759
ANC,HNL,361,1427,548
ANC,ADK,175,822,177
ANC,LAS,311,1539,168
ANC,KOA,362,1553,88
ANC,ADQ,55,275,874
ANC,IAH,411,1196,163
ANC,DLG,64,259,154
ANC,AKN,59,177,126
ASE,DEN,52,237,2045
ASE,ORD,167,464,1150
ASE,LAX,127,437,1403
ASE,IAH,154,633,769
ASE,SFO,141,352,369
ASE,DFW,124,404,559
ATL,IAD,105,419,5216
ATL,IAH,123,556,7675
ATL,CLT,73,207,12534
ATL,DAL,124,426,5652
ATL,MDW,109,306,8885
ATL,TLH,63,192,4177
ATL,ROA,82,290,2918
ATL,AGS,54,167,4689
ATL,SRQ,90,422,3847
ATL,ICT,128,624,1923
ATL,ECP,65,205,4020
ATL,MSN,120,309,1777
ATL,FNT,117,465,1895
ATL,HPN,136,341,3623
ATL,JAC,222,773,203
ATL,LEX,75,375,4501
ATL,EVV,80,217,1898
ATL,XNA,108,401,3110
ATL,MTJ,203,654,70
ATL,ASE,201,971,186
ATL,LFT,100,381,2364
ATL,EGE,193,846,196
ATL,HDN,196,588,190
ATL,MYR,75,368,2819
ATL,GRK,133,445,1167
ATL,FAY,78,308,3229
ATL,HNL,539,2281,664
ATL,TUS,217,641,1227
ATL,ELP,186,515,1392
ATL,BMI,99,439,1720
ATL,GTR,67,246,1824
ATL,ABY,52,259,1730
ATL,TYS,55,173,3395
ATL,MHT,157,438,656
ATL,BTV,156,531,596
ATL,MBS,130,385,24
ATL,FAR,175,600,78
ATL,SCE,115,421,78
ATL,RAP,182,544,30
ATL,LNK,138,506,635
ATL,SJC,282,829,548
ATL,AZO,115,424,35
ATL,LAN,121,581,27
ATL,ELM,130,619,28
ATL,FSD,150,493,656
ATL,PWM,158,690,1206
ATL,SMF,276,1341,1104
ATL,RST,134,661,626
ATL,DSM,123,580,1837
ATL,ONT,263,951,6
ATL,OAK,291,1169,128
ATL,MSO,248,797,30
ATL,STX,233,1053,73
ATL,ANC,431,1688,203
ATL,FCA,251,885,49
ATL,TVC,129,554,65
ATW,ATL,128,622,823
ATW,ORD,61,165,2722
AUS,LAX,184,607,5143
AUS,DFW,60,275,9072
AUS,JFK,231,1120,3115
AUS,SFO,216,929,4048
AUS,IAH,56,267,4044
AUS,ATL,134,554,6275
AUS,BWI,196,616,1249
AUS,LGB,174,786,945
AUS,DEN,126,443,5750
AUS,PHL,215,541,529
AUS,LAS,162,451,2370
AUS,DAL,53,206,7632
AUS,PHX,135,520,3141
AUS,HOU,48,212,2585
AUS,EWR,223,805,1827
AUS,MDW,150,552,1716
AUS,FLL,165,811,1566
AUS,HRL,61,255,643
AUS,DCA,193,766,655
AUS,MSY,79,355,681
AUS,SLC,166,790,1169
AUS,BNA,120,415,1234
AUS,LBB,66,294,621
AUS,DTW,177,866,561
AUS,MIA,172,505,409
AUS,SNA,169,448,312
AUS,STL,115,563,312
AVL,ATL,56,179,3659
AVL,ORD,110,339,1384
AVP,ORD,121,506,973
AVP,ATL,122,563,644
AZO,ORD,53,240,2495
AZO,DTW,52,161,726
BDL,IAD,81,315,319
BDL,ATL,142,680,4615
BDL,DCA,79,358,1297
BDL,ORD,138,529,2890
BDL,MIA,188,542,741
BDL,DFW,220,993,1238
BDL,DEN,233,1153,677
BDL,RSW,180,503,777
BDL,CLT,120,496,3195
BDL,MCO,161,553,3280
BDL,DTW,104,443,2690
BDL,PBI,173,703,668
BDL,BWI,67,328,4292
BDL,TPA,168,423,1875
BDL,MDW,128,551,1712
BDL,PHL,67,321,9
BFL,DEN,149,663,1200
BFL,SFO,72,282,1285
BFL,PHX,93,370,1733
BHM,MIA,118,550,1069
BHM,ATL,53,251,6385
BHM,DFW,114,507,1188
BHM,IAH,109,284,3111
BHM,BWI,116,397,1156
BHM,TPA,81,222,1250
BHM,LAS,220,573,667
BHM,DAL,98,364,1353
BHM,HOU,98,400,1208
BHM,LGA,151,439,885
BIL,SLC,81,246,2112
BIL,SEA,118,368,26
BIS,DEN,100,410,2519
BIS,DFW,164,576,645
BIS,MSP,85,404,2976
BJI,MSP,61,226,1329
BLI,SEA,46,158,493
BLI,LAS,155,674,432
BLI,HNL,357,1358,306
BNA,DTW,92,354,3998
BNA,ATL,64,302,6411
BNA,LAX,249,1115,3245
BNA,MIA,139,668,102
BNA,CVG,66,236,651
BNA,ORD,95,292,6770
BNA,LAS,218,852,1756
BNA,SLC,209,925,684
BNA,CLT,81,350,2548
BNA,STL,61,195,1239
BNA,DEN,157,555,4009
BNA,MSP,128,597,2047
BNA,LGA,137,347,4533
BNA,IAH,124,613,2304
BNA,PHX,202,644,1448
BNA,CHS,82,269,687
BNA,BWI,104,426,3653
BNA,DAL,103,267,1776
BNA,BOS,153,699,1251
BNA,CMH,70,272,1245
BNA,SAN,237,615,766
BNA,HOU,113,441,2410
BNA,JFK,146,625,614
BNA,IAD,114,338,62
BNA,MCI,88,356,2151
BNA,RSW,118,429,201
BNA,MOB,78,221,1
BNA,SEA,271,680,368
BOI,SFO,104,401,2739
BOI,LAX,129,630,1341
BOI,PHX,120,439,2169
BOI,ORD,221,981,1043
BOI,DEN,111,396,3825
BOI,IAH,217,863,650
BOI,OAK,90,240,1314
BOI,GEG,59,155,1159
BOI,MSP,170,738,1404
BOI,SEA,86,336,2051
BOI,PDX,76,250,121
BOS,MYR,122,373,643
BOS,MIA,198,546,4540
BOS,BWI,85,264,8597
BOS,DTW,118,431,6736
BOS,PBI,184,619,3143
BOS,JFK,74,273,9785
BOS,BUF,82,246,2439
BOS,EWR,74,214,8658
BOS,DFW,232,866,5962
BOS,LAX,351,911,7935
BOS,MSP,174,757,3585
BOS,ATL,158,757,9183
BOS,PHL,85,370,10294
BOS,PHX,314,1461,2791
BOS,CLT,135,372,7024
BOS,IAD,91,264,3963
BOS,FLL,193,619,4282
BOS,RIC,96,306,4447
BOS,PIT,97,393,2273
BOS,IAH,234,901,3275
BOS,SAN,347,1269,1880
BOS,JAX,159,551,1345
BOS,HOU,234,1136,1803
BOS,AUS,244,653,791
BOS,STT,243,755,318
BOS,DEN,249,757,4723
BOS,SFO,359,1134,7586
BOS,LAS,321,936,2005
BOS,SAV,144,374,653
BOS,SRQ,190,493,349
BOS,CLE,109,472,3573
BOS,CHS,136,465,667
BOS,MDW,144,469,2690
BOS,SLC,294,901,1134
BOS,MSY,202,893,656
BOS,LGB,342,1413,540
BOS,SJC,354,1722,398
BOS,LGA,76,224,13304
BOS,CVG,134,665,553
BOS,ACK,46,193,232
BOS,OAK,356,1107,201
BOS,MVY,40,188,168
BOS,SMF,348,897,96
BOS,CMH,117,499,427
BOS,MSN,146,601,2
BPT,DFW,74,248,1820
BQK,ATL,65,243,1737
BQN,EWR,224,592,572
BQN,MCO,161,470,880
BRD,MSP,50,145,1161
BRO,IAH,74,267,2519
BRO,DFW,97,355,2005
BRW,FAI,81,242,322
BRW,ANC,112,376,506
BTM,SLC,78,286,1287
BTR,ATL,91,269,4961
BTR,DFW,86,340,4474
BTR,IAH,68,223,4539
BTR,DCA,152,461,2
BTV,JFK,75,291,1996
BTV,ORD,137,365,1026
BTV,LGA,74,311,88
BTV,IAD,103,410,13
BUF,JFK,82,337,4796
BUF,EWR,79,257,1013
BUF,CLT,106,304,2384
BUF,ORD,98,280,3846
BUF,FLL,176,462,1161
BUF,PHX,257,823,663
BUF,ATL,119,506,3124
BUF,LAS,264,890,1086
BUF,RSW,171,478,154
BUF,MSP,119,573,392
BUR,SEA,147,529,2020
BUR,SFO,79,321,3088
BUR,DEN,140,656,2464
BUR,OAK,65,182,7249
BUR,SJC,60,261,4134
BUR,SLC,114,535,1653
BUR,SMF,68,293,4127
BWI,MIA,156,570,2164
BWI,DTW,89,350,4781
BWI,MSP,148,622,2055
BWI,ORD,120,376,4770
BWI,CLT,87,372,6652
BWI,FLL,148,582,7808
BWI,MCO,130,568,6093
BWI,DFW,187,476,3468
BWI,HOU,184,611,2062
BWI,SLC,259,859,1972
BWI,ATL,109,378,11504
BWI,STL,120,566,2357
BWI,DEN,214,680,3744
BWI,ABQ,231,902,1002
BWI,MEM,129,492,763
BWI,RSW,148,579,2398
BWI,CHS,91,412,2000
BWI,JAX,113,418,2178
BWI,PIT,59,170,1872
BWI,PWM,86,235,1948
BWI,ROC,68,330,1409
BWI,DAY,81,263,1354
BWI,MHT,82,319,4323
BWI,MKE,112,299,1700
BWI,MDW,110,316,3791
BWI,SJU,244,908,1235
BWI,BUF,66,311,3531
BWI,ORF,53,161,2244
BWI,SDF,94,391,2215
BWI,OKC,175,751,650
BWI,MSY,153,521,1618
BWI,CVG,97,378,7
BWI,PDX,314,1278,124
BZN,DEN,98,460,1702
BZN,ATL,231,853,192
CAE,IAD,87,325,371
CAE,IAH,148,424,560
CAE,ATL,60,196,5347
CAE,ORD,125,477,1151
CAE,DFW,157,603,1857
CAE,LGA,129,513,788
CAK,MCO,134,557,1083
CAK,ATL,98,371,4046
CAK,BOS,102,372,585
CAK,ORD,83,262,2397
CAK,DCA,65,249,530
CAK,EWR,93,262,223
CAK,LAS,252,1093,94
CDV,ANC,47,148,654
CHA,ATL,47,189,5401
CHA,DTW,105,266,899
CHO,ORD,113,363,1655
CHO,ATL,92,339,1839
CHS,EWR,121,364,2404
CHS,IAH,154,657,1135
CHS,MIA,100,434,497
CHS,ATL,69,282,6357
CHS,MDW,121,584,1070
CHS,HOU,142,401,673
CHS,DFW,169,834,474
CHS,OKC,155,573,1
CID,ATL,122,599,1739
CID,ORD,65,318,5254
CID,MSP,70,213,1386
CID,DFW,121,372,1954
CID,LAX,280,1259,1
CIU,DTW,76,195,1192
CLD,LAX,46,198,1254
CLE,IAH,172,597,2293
CLE,FLL,166,461,1647
CLE,IAD,78,341,672
CLE,EWR,92,320,3048
CLE,ORD,80,371,7780
CLE,MCO,142,518,2750
CLE,DFW,162,427,3055
CLE,CLT,94,338,2296
CLE,PHX,245,690,1446
CLE,ATL,102,368,5661
CLE,RSW,158,590,1232
CLE,SFO,289,1413,885
CLE,LGA,101,456,4914
CLE,MSP,113,381,1419
CLE,TPA,146,369,1067
CLE,LAX,280,761,1598
CLE,DTW,51,236,1288
CLE,LAS,249,968,2744
CLE,RDU,87,281,762
CLE,MDW,69,313,3540
CLE,JFK,103,400,562
CLE,BWI,71,230,2332
CLE,MKE,77,286,1498
CLE,BNA,83,330,1573
CLE,SJU,256,1029,86
CLE,BDL,95,344,258
CLE,STL,95,319,953
CLE,MYR,99,388,336
CLE,SEA,276,1347,301
CLE,CHS,112,506,22
CLL,DFW,56,216,3034
CLT,ORD,120,343,9184
CLT,DFW,156,494,7912
CLT,MDW,105,271,1233
CLT,SEA,314,1302,1660
CLT,SJU,222,1105,1415
CLT,HOU,144,490,748
CLT,STT,225,788,674
CLT,ILM,60,215,323
CLT,AUS,164,630,840
CLT,IAD,81,220,25
CLT,CHS,59,275,389
CLT,STX,233,679,58
CLT,MDT,91,434,246
CLT,CMH,79,392,40
CLT,GSO,50,247,285
CLT,MYR,59,254,12
CLT,DAB,86,239,10
CLT,SMF,299,1341,385
CLT,SDF,82,321,16
CLT,ABQ,205,891,190
CMH,MIA,162,800,1168
CMH,ATL,90,230,6503
CMH,LGA,106,451,2624
CMH,FLL,153,487,620
CMH,TPA,128,339,1345
CMH,DFW,151,722,2939
CMH,RSW,143,584,963
CMH,LAS,241,997,1238
CMH,PHX,233,1091,2095
CMH,ORD,79,236,6446
CMH,JFK,110,480,1063
CMH,STL,77,369,1178
CMH,DEN,175,604,1568
CMH,MDW,66,190,3566
CMH,BWI,73,189,2779
CMH,MSP,114,297,931
CMH,DCA,71,314,579
CMH,OAK,279,698,228
CMI,DFW,128,449,641
CMI,ORD,56,157,3354
COD,DEN,89,317,605
COD,ORD,168,479,17
COS,IAH,140,368,1775
COS,DEN,44,182,4055
COS,ATL,177,577,609
COS,DFW,111,490,2105
COS,LAX,149,382,1277
COS,ORD,158,635,1817
COS,SEA,170,705,655
COS,SFO,165,450,10
COS,SLC,98,343,1185
COU,ORD,78,389,1236
COU,DFW,100,460,1261
CPR,DEN,64,243,1864
CPR,SLC,74,354,1627
CRP,IAH,62,278,4165
CRP,DFW,82,269,2793
CRW,ORD,92,306,1099
CRW,ATL,81,216,2577
CSG,ATL,43,183,2119
CVG,MIA,157,418,1198
CVG,ATL,85,378,4727
CVG,TPA,122,493,627
CVG,FLL,147,668,982
CVG,RSW,138,672,839
CVG,SLC,208,963,1043
CVG,ORD,77,292,7730
CVG,SEA,265,797,260
CVG,IAH,150,384,2124
CVG,LAX,260,1145,1061
CVG,DTW,68,292,830
CVG,DFW,144,492,4058
CVG,JFK,127,576,608
CVG,MCO,126,569,1770
CVG,MKE,79,215,696
CVG,PHX,222,801,193
CVG,SFO,274,1323,458
CVG,LAS,233,1146,1283
CVG,STL,75,229,97
CVG,LGA,122,440,195
CVG,MSN,84,279,72
CVG,CLT,88,383,165
CVG,MEM,88,354,212
CVG,XNA,106,271,370
CVG,RDU,85,420,18
CVG,BDL,124,602,26
CVG,MCI,101,348,146
CVG,PIT,73,292,12
CVG,RIC,84,396,2
CVG,DCA,92,424,60
CWA,ORD,68,171,2671
DAB,ATL,79,284,2965
DAL,IAH,67,199,924
DAL,MDW,128,347,3876
DAL,BWI,178,783,2140
DAL,LGA,210,866,4935
DAL,FLL,166,675,1712
DAL,STL,94,303,4163
DAL,DEN,112,392,2939
DAL,HOU,60,166,12116
DAL,TPA,141,674,1336
DAL,OKC,51,170,1841
DAL,MSY,80,343,4751
DAL,SNA,178,514,1060
DAL,MAF,67,180,2959
DAL,LBB,63,192,3052
DAL,ECP,109,365,303
DAL,MKE,135,353,471
DAL,SEA,236,594,684
DAL,PDX,225,960,471
DAL,CMH,140,667,473
DAL,IND,121,568,472
DAL,CHS,146,663,262
DAL,BOS,225,942,226
DAL,PHL,192,894,226
DAL,CLT,146,621,226
DAL,PIT,156,592,227
DAY,DFW,144,491,1815
DAY,ORD,72,204,5051
DAY,LGA,117,434,725
DAY,DEN,162,498,906
DAY,ATL,91,369,2596
DAY,IAD,81,279,3
DBQ,ORD,56,254,1736
DCA,IAH,185,896,3980
DCA,BOS,91,436,14827
DCA,MIA,156,657,5835
DCA,FLL,148,636,4872
DCA,DTW,89,297,3379
DCA,JFK,82,346,1776
DCA,MSP,147,646,3287
DCA,CLT,84,359,4879
DCA,DAL,176,493,4892
DCA,PHX,276,1026,1916
DCA,ATL,106,515,12683
DCA,DEN,215,745,2609
DCA,BNA,99,293,1912
DCA,DFW,185,592,6176
DCA,ORD,117,539,11421
DCA,PBI,145,571,1920
DCA,SEA,318,1471,1311
DCA,SJU,225,847,661
DCA,LAS,286,967,647
DCA,MKE,111,391,1883
DCA,CLE,78,285,2710
DCA,HOU,183,810,2427
DCA,STL,117,322,1901
DCA,CHS,90,268,1278
DCA,SLC,256,995,1252
DCA,EWR,73,283,2761
DCA,PHL,58,156,205
DCA,PVD,83,293,86
DCA,ACK,90,321,79
DCA,HSV,114,441,46
DCA,RDU,68,304,55
DCA,SYR,74,367,62
DCA,PNS,133,596,17
DCA,SDF,100,468,4
DCA,GSP,84,330,6
DCA,PWM,93,408,83
DCA,HPN,69,205,6
DEN,ATL,181,664,9988
DEN,MIA,245,971,2662
DEN,DFW,119,457,11954
DEN,LAX,140,557,11320
DEN,PHX,106,278,14289
DEN,IAH,142,472,9223
DEN,DTW,173,554,5324
DEN,MCO,221,1011,5726
DEN,CAK,176,443,539
DEN,LGA,238,1162,6391
DEN,GJT,61,242,899
DEN,PUB,48,179,508
DEN,SAT,127,626,3409
DEN,STL,125,568,3674
DEN,BIL,88,352,2188
DEN,CLT,203,793,3767
DEN,CLE,179,771,2586
DEN,JMS,109,459,777
DEN,LFT,162,676,340
DEN,TUL,100,391,2904
DEN,HSV,171,586,307
DEN,CVG,168,659,1827
DEN,BHM,168,616,657
DEN,JFK,244,843,1613
DEN,SGU,100,432,1162
DEN,SUN,108,301,214
DEN,EGE,58,253,12
DEN,ANC,315,900,819
DEN,HNL,416,1065,657
DEN,OGG,417,1854,335
DEN,KOA,419,1834,169
DEN,LIH,430,2092,82
DEN,CID,122,586,1463
DEN,OKC,93,300,3483
DEN,PHF,211,818,5
DEN,RKS,68,298,1226
DEN,MAF,107,315,2103
DEN,ICT,87,304,1696
DEN,BMI,136,390,6
DEN,ABQ,75,277,3202
DEN,PBI,237,1049,147
DEN,MDT,213,902,4
DEN,GSO,198,681,265
DEN,MMH,134,408,18
DEN,DRO,68,256,1114
DEN,ALB,221,1055,18
DEN,OTH,162,509,53
DFW,MIA,176,663,7230
DFW,ATL,131,342,13892
DFW,MCO,160,654,7492
DFW,LGA,217,1008,8661
DFW,OAK,207,584,657
DFW,FLL,175,770,5310
DFW,ORD,142,551,15104
DFW,IAH,69,328,7741
DFW,BNA,111,318,5334
DFW,SJC,213,923,2958
DFW,HDN,134,501,265
DFW,LBB,70,330,1338
DFW,HSV,116,388,546
DFW,GUC,123,365,243
DFW,MOB,107,442,1846
DFW,GGG,55,204,1229
DFW,ROW,90,449,1831
DFW,OGG,460,1596,990
DFW,HNL,476,2294,1375
DFW,EGE,131,450,840
DFW,GCK,86,297,1272
DFW,CRW,157,637,277
DFW,LCH,76,248,1497
DFW,DRO,120,426,1560
DFW,EVV,121,546,697
DFW,BMI,125,355,1253
DFW,AMA,72,298,2240
DFW,GSP,151,620,920
DFW,CHA,127,530,1232
DFW,MGM,117,492,1858
DFW,PIA,123,591,1794
DFW,JLN,80,330,1269
DFW,SAF,104,290,1868
DFW,TXK,58,161,1833
DFW,GPT,101,283,1786
DFW,SPS,49,197,2340
DFW,SJT,60,162,3103
DFW,SDF,126,581,578
DFW,MAF,73,240,2154
DFW,MTJ,126,330,182
DFW,MYR,161,445,122
DFW,ANC,387,1389,236
DHN,ATL,57,157,2485
DIK,DEN,100,451,655
DLH,ORD,97,280,2112
DLH,MSP,55,197,1213
DRO,PHX,81,239,1360
DSM,DFW,114,330,1640
DSM,MDW,69,344,1258
DSM,DEN,108,430,2097
DSM,LAS,172,600,662
DSM,SLC,154,436,149
DSM,LGA,186,694,2
DTW,MIA,182,849,2388
DTW,ATL,113,435,9658
DTW,FLL,174,835,5234
DTW,IAH,173,685,3858
DTW,DFW,162,754,5177
DTW,PBI,171,454,722
DTW,JFK,118,568,575
DTW,CLT,105,325,6128
DTW,MCO,154,553,5245
DTW,APN,64,286,1095
DTW,SRQ,163,436,150
DTW,LAN,47,219,857
DTW,EWR,107,313,4155
DTW,MSY,148,581,1945
DTW,BTV,107,282,1033
DTW,TUL,136,660,444
DTW,GRR,52,173,2726
DTW,BHM,118,423,1158
DTW,BUF,66,199,1618
DTW,AVP,89,289,931
DTW,MDT,84,217,1038
DTW,GRB,73,313,1295
DTW,GSO,97,323,803
DTW,LEX,75,223,977
DTW,DSM,110,290,399
DTW,PVD,112,504,1577
DTW,PDX,261,999,446
DTW,CAK,55,182,377
DTW,CID,95,448,1401
DTW,TTN,96,292,430
DTW,ORF,107,415,1169
DTW,FWA,55,241,1941
DTW,TVC,62,307,1505
DTW,MBS,50,215,864
DTW,LIT,123,501,547
DTW,ELM,76,204,2824
DTW,SAV,124,436,332
DTW,MLI,89,249,413
DTW,SJU,286,856,50
DTW,ATW,77,299,954
DTW,MHT,112,528,745
DTW,CMH,59,269,313
DTW,ROC,73,321,597
DTW,HPN,108,465,262
DTW,ERI,62,190,196
DTW,HSV,110,277,178
DTW,DAY,63,309,793
DTW,PWM,116,477,1016
DTW,MEM,111,316,842
DTW,ALB,96,318,985
DTW,SYR,82,307,511
DTW,BGM,83,208,517
DTW,RST,100,370,15
DTW,MYR,112,491,764
DTW,BMI,78,363,272
DTW,SWF,100,389,38
DTW,BGR,125,385,621
DTW,TYS,94,469,132
DTW,ITH,87,242,61
DTW,CHS,122,331,562
DTW,ACY,96,319,290
DTW,DAL,154,732,226
DTW,CRW,80,245,2
DTW,MQT,89,407,35
DVL,DEN,118,449,220
EAU,ORD,76,356,1270
ECP,BNA,74,323,1178
ECP,BWI,127,503,416
ECP,STL,101,272,327
EGE,JFK,267,1331,210
EGE,SLC,77,252,3
EKO,SLC,55,228,1035
ELM,ORD,112,426,1161
ELP,DFW,102,367,2660
ELP,DEN,110,346,1770
ELP,AUS,89,243,1713
ELP,DAL,97,360,2528
ELP,IAH,119,537,3088
ELP,LAS,98,289,1301
ERI,ORD,90,225,1219
ESC,DTW,75,351,1105
EUG,DEN,161,670,1234
EUG,SFO,93,295,3626
EUG,SLC,108,284,1244
EUG,LAX,132,383,1013
EUG,BOI,80,227,2
EVV,DTW,83,281,1528
EVV,ORD,77,209,3300
EWN,ATL,88,239,1129
EWR,MIA,177,680,5309
EWR,FLL,173,665,6732
EWR,CLT,111,396,8014
EWR,IAH,213,997,6427
EWR,PHX,293,1310,4132
EWR,DFW,213,585,4931
EWR,ATL,134,610,9964
EWR,DEN,233,824,5138
EWR,MDW,127,321,3394
EWR,DAY,112,534,1416
EWR,RDU,97,339,1695
EWR,SYR,72,352,971
EWR,CMH,106,397,1710
EWR,JAC,269,1300,80
EWR,HNL,609,2185,648
EWR,STT,249,715,469
EWR,BNA,136,531,3589
EWR,IAD,75,200,1365
EWR,IND,126,416,2359
EWR,EGE,255,953,212
EWR,HOU,210,599,1675
